,Type,Cotton,Organic_cotton,Other_plant,Wool,Other_animal,Polyester,Nylon,Spandex,Polyamide,Other_synthetic,Lyocell,Viscose,Rayon,Other_regenerated,Other,Recycled_content,Reused_content,Material_label,Chemicals_label,Production_label,Manufacturing_location,Transporation_distance,Use_location,Washing_instruction,Drying_instruction,Reusability_label,Recylability_label,EI
714,skirt,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12063.0,Czechia,Machine wash_ cold,Line dry,0,0,3
715,skirt,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16586.0,Poland,Machine wash_ cold,Line dry,0,0,4
716,skirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8318.0,Denmark,Machine wash_ cold,Line dry,0,0,3
717,skirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11519.0,Sweden,Machine wash_ cold,Line dry,0,0,3
718,skirt,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17973.0,Norway,Machine wash_ cold,Line dry,0,0,4
719,skirt,0.69,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9913.0,Finland,Machine wash_ cold,Tumble dry_ low,0,0,5
720,skirt,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.04,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13665.0,UK,Machine wash_ cold,Line dry,0,0,5
721,skirt,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15702.0,Spain,Machine wash_ cold,Line dry,0,0,4
722,skirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8634.0,Italy,Machine wash_ cold,Line dry,0,0,5
723,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14451.0,Germany,Machine wash_ cold,Line dry,0,0,4
724,t-shirt,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10691.0,Belgium,Machine wash_ cold,Line dry,0,0,4
725,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,5091.0,Netherlands,Machine wash_ cold,Line dry,0,0,3
726,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5423.0,France,Machine wash_ cold,Line dry,0,0,4
727,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11076.0,Luxembourg,Machine wash_ cold,Line dry,0,0,3
728,t-shirt,0.1,0.5,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11210.0,Switzerland,Machine wash_ cold,Line dry,0,0,3
729,t-shirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19366.0,Austria,Machine wash_ cold,Line dry,0,0,4
730,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17168.0,Czechia,Machine wash_ cold,Line dry,0,0,3
731,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11826.0,Poland,Machine wash_ cold,Line dry,0,0,3
732,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17119.0,Denmark,Machine wash_ cold,Line dry,0,0,3
733,t-shirt,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9535.0,Sweden,Machine wash_ warm,Line dry,0,0,3
734,t-shirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,14496.0,Norway,Machine wash_ cold,Line dry,0,0,3
735,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9009.0,Finland,Machine wash_ cold,Line dry,0,0,3
736,t-shirt,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,15258.0,UK,Machine wash_ cold,Line dry,0,0,3
737,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8989.0,Spain,Machine wash_ cold,Line dry,0,0,3
738,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10044.0,Italy,Machine wash_ cold,Line dry,0,0,3
739,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9620.0,Germany,Machine wash_ cold,Line dry,0,0,3
740,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18321.0,Belgium,Machine wash_ cold,Line dry,0,0,4
741,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11737.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
742,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14627.0,France,Machine wash_ cold,Line dry,0,0,3
743,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,11738.0,Luxembourg,Machine wash_ cold,Line dry,0,0,3
744,t-shirt,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19386.0,Switzerland,Machine wash_ cold,Line dry,0,0,3
745,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,12903.0,Austria,Machine wash_ cold,Line dry,0,0,3
746,t-shirt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,6733.0,Czechia,Machine wash_ cold,Line dry,0,0,3
747,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14591.0,Poland,Machine wash_ cold,Line dry,0,0,4
748,t-shirt,0.23,0.0,0.0,0.0,0.0,0.74,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9984.0,Denmark,Machine wash_ cold,Line dry,0,0,4
749,t-shirt,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7084.0,Sweden,Machine wash_ cold,Line dry,0,0,3
750,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,19706.0,Norway,Machine wash_ cold,Line dry,0,0,3
751,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,5053.0,Finland,Machine wash_ cold,Line dry,0,0,3
752,t-shirt,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8518.0,UK,Machine wash_ cold,Line dry,0,0,3
753,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8685.0,Spain,Machine wash_ cold,Line dry,0,0,4
754,t-shirt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,6086.0,Italy,Machine wash_ cold,Line dry,0,0,3
755,trousers,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.05,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17348.0,Germany,Machine wash_ cold,Line dry,0,0,5
756,trousers,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.05,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,8429.0,Belgium,Machine wash_ cold,Line dry,0,0,3
757,trousers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6314.0,Netherlands,Machine wash_ cold,Line dry,0,0,4
758,trousers,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18181.0,France,Machine wash_ cold,Line dry,0,0,3
759,trousers,0.5,0.0,0.0,0.0,0.0,0.49,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15811.0,Luxembourg,Machine wash_ cold,Line dry,0,0,5
760,trousers,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14513.0,Switzerland,Machine wash_ warm,Line dry,0,0,4
761,trousers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12024.0,Austria,Machine wash_ warm,Line dry,0,0,4
762,trousers,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.0,0.0,0.24,0.0,0.26,0.0,0.0,0.0,0,0,0,unknown,19762.0,Czechia,Machine wash_ cold,Line dry,0,0,5
763,trousers,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9225.0,Poland,Machine wash_ cold,Line dry,0,0,4
764,trousers,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,13158.0,Denmark,Machine wash_ cold,Line dry,0,0,3
765,trousers,0.6,0.0,0.0,0.0,0.0,0.37,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,11503.0,Sweden,Machine wash_ cold,Line dry,0,0,3
766,trousers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17228.0,Norway,Machine wash_ cold,Line dry,0,0,4
767,trousers,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12225.0,Finland,Machine wash_ cold,Line dry,0,0,4
768,trousers,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15913.0,UK,Machine wash_ cold,Line dry,0,0,3
769,trousers,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19823.0,Spain,Machine wash_ cold,Line dry,0,0,4
770,trousers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16865.0,Italy,Machine wash_ cold,Line dry,0,0,4
771,trousers,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5543.0,Germany,Machine wash_ cold,Line dry,0,0,4
772,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,18609.0,Belgium,Machine wash_ cold,Line dry,0,0,3
773,trousers,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16385.0,Netherlands,Machine wash_ cold,Tumble dry_ low,0,0,4
774,trousers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16681.0,France,Machine wash_ cold,Line dry,0,0,5
775,trousers,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.04,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17333.0,Luxembourg,Machine wash_ cold,Line dry,0,0,5
776,trousers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16667.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
777,trousers,0.57,0.0,0.0,0.0,0.0,0.38,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13733.0,Austria,Machine wash_ cold,Line dry,0,0,5
778,trousers,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19714.0,Czechia,Machine wash_ warm,Tumble dry_ low,0,0,5
779,trousers,0.0,0.0,0.0,0.18,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.0,0.0,0,0,0,unknown,10477.0,Poland,Hand wash,Line dry,0,0,5
780,trousers,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.07,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18258.0,Denmark,Machine wash_ cold,Line dry,0,0,5
781,trousers,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19796.0,Sweden,Machine wash_ cold,Line dry,0,0,4
782,trousers,0.45,0.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12337.0,Norway,Machine wash_ cold,Line dry,0,0,3
783,trousers,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5252.0,Finland,Machine wash_ cold,Line dry,0,0,4
784,trousers,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.04,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7689.0,UK,Machine wash_ cold,Line dry,0,0,4
785,trousers,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,16221.0,Spain,Machine wash_ cold,Line dry,0,0,3
786,trousers,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.06,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10321.0,Italy,Machine wash_ warm,Line dry,0,0,4
787,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9503.0,Germany,Machine wash_ warm,Line dry,0,0,4
788,jacket,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6012.0,Belgium,Machine wash_ cold,Line dry,0,0,5
789,jacket,0.26,0.0,0.0,0.25,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15746.0,Netherlands,Hand wash,Line dry,0,0,5
790,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18488.0,France,Machine wash_ cold,Line dry,0,0,4
791,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7503.0,Luxembourg,Machine wash_ cold,Line dry,0,0,4
792,jacket,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10616.0,Switzerland,Machine wash_ cold,Line dry,0,0,5
793,jacket,0.26,0.0,0.0,0.0,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19929.0,Austria,Machine wash_ cold,Line dry,0,0,5
794,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6191.0,Czechia,Machine wash_ cold,Line dry,0,0,4
795,jacket,0.0,0.0,0.0,0.27,0.0,0.48,0.0,0.0,0.01,0.01,0.0,0.23,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,8768.0,Poland,Hand wash,Line dry,0,0,5
796,jacket,0.35,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,6819.0,Denmark,Machine wash_ cold,Line dry,0,0,4
797,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,9107.0,Sweden,Machine wash_ warm,Tumble dry_ low,0,0,4
798,jacket,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,16608.0,Norway,Machine wash_ cold,Line dry,0,0,5
799,jacket,0.17,0.0,0.0,0.32,0.0,0.46,0.0,0.0,0.02,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15882.0,Finland,Dry clean,Dry clean,0,0,5
800,jacket,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10896.0,UK,Hand wash,Line dry,0,0,5
801,jacket,0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15085.0,Spain,Machine wash_ cold,Tumble dry_ low,0,0,4
802,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17376.0,Italy,Machine wash_ cold,Line dry,0,0,4
803,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14193.0,Germany,Machine wash_ cold,Line dry,0,0,4
804,jacket,0.26,0.0,0.0,0.0,0.0,0.67,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18663.0,Belgium,Machine wash_ cold,Line dry,0,0,5
805,jacket,0.0,0.0,0.0,0.17,0.0,0.5,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15245.0,Netherlands,Dry clean,Dry clean,0,0,5
806,jacket,0.35,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,17903.0,France,Machine wash_ cold,Line dry,0,0,5
807,jacket,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5016.0,Luxembourg,Machine wash_ cold,Line dry,0,0,5
808,jacket,0.0,0.0,0.0,0.27,0.0,0.48,0.0,0.0,0.01,0.01,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7096.0,Switzerland,Hand wash,Line dry,0,0,5
809,jacket,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13553.0,Austria,Machine wash_ warm,Tumble dry_ low,0,0,5
810,jacket,0.0,0.0,0.0,0.58,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,10837.0,Czechia,Hand wash,Line dry,0,0,3
811,jacket,0.0,0.0,0.0,0.58,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12251.0,Poland,Hand wash,Line dry,0,0,3
812,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,5337.0,Denmark,Machine wash_ cold,Line dry,0,0,4
813,jacket,0.01,0.0,0.0,0.12,0.0,0.82,0.0,0.0,0.01,0.03,0.0,0.01,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,9018.0,Sweden,Dry clean,Dry clean,0,0,4
814,jacket,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14109.0,Norway,Machine wash_ cold,Line dry,0,0,5
815,jacket,0.13,0.5,0.0,0.0,0.0,0.35,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19107.0,Finland,Machine wash_ warm,Line dry,0,0,3
816,jacket,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12248.0,UK,Machine wash_ cold,Line dry,0,0,4
817,jacket,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.08,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,18269.0,Spain,Dry clean,Dry clean,0,0,5
818,jacket,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17680.0,Italy,Machine wash_ warm,Line dry,0,0,5
819,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7645.0,Germany,Machine wash_ cold,Line dry,0,0,4
820,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,17755.0,Belgium,Machine wash_ cold,Line dry,0,0,4
821,jacket,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,12684.0,Netherlands,Machine wash_ cold,Line dry,0,0,5
822,jacket,0.0,0.0,0.0,0.0,0.0,0.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,15997.0,France,Machine wash_ cold,Line dry,0,0,5
823,jacket,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,7357.0,Luxembourg,Machine wash_ cold,Tumble dry_ low,0,0,5
824,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,unknown,10265.0,Switzerland,Machine wash_ cold,Line dry,0,0,4
825,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,13734.0,Austria,Machine wash_ cold,Line dry,0,0,4
826,jacket,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,19579.0,Czechia,Machine wash_ warm,Line dry,0,0,5
827,jacket,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,unknown,7140.0,Poland,Machine wash_ warm,Line dry,0,0,3
828,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,8554.0,Denmark,Machine wash_ cold,Line dry,0,0,4
829,jacket,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,17081.0,Sweden,Machine wash_ cold,Line dry,0,0,4
830,jacket,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7770.0,Norway,Machine wash_ warm,Line dry,0,0,4
831,jacket,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,14604.0,Finland,Machine wash_ cold,Line dry,0,0,4
832,jacket,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,unknown,7972.0,UK,Machine wash_ cold,Line dry,0,0,5
833,jacket,0.0,0.0,0.26,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.08,0.0,0.0,0.0,1,0,0,unknown,17334.0,Spain,Hand wash,Line dry,0,0,2
