ID,Type,Cotton,Organic_cotton,Linen,Hemp,Jute,Other_plant,Silk,Wool,Leather,Camel,Cashmere,Alpaca,Feathers,Other_animal,Polyester,Nylon,Acrylic,Spandex,Elastane,Polyamide,Other_synthetic,Lyocell,Viscose,Acetate,Modal,Rayon,Other_regenerated,Other,Recycled_content,Reused_content,Material_label,Chemicals_label,Production_label,Manufacturing_location,Transporation_distance,Use_location,Washing_instruction,Drying_instruction,Reusability_label,Recylability_label,EI
706,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,15147,Spain,Machine wash_ cold,Line dry,0,0,4
707,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,15631,Italy,Machine wash_ cold,Line dry,0,0,4
708,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,5347,Germany,Machine wash_ cold,Line dry,0,0,3
709,skirt,"0,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,33","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,11039,Belgium,Machine wash_ cold,Line dry,0,0,5
710,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,22","0,00","0,00","0,28","0,00","0,00","0,00","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9472,Netherlands,Machine wash_ cold,Line dry,0,0,5
711,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,91","0,00","0,00","0,00","0,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,14118,France,Machine wash_ cold,Line dry,0,0,4
712,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,15111,Luxembourg,Dry clean,Dry clean,0,0,4
713,skirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,8310,Switzerland,Machine wash_ cold,Line dry,0,0,3
714,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,7863,Austria,Machine wash_ cold,Line dry,0,0,4
715,skirt,"0,50","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,12063,Czechia,Machine wash_ cold,Line dry,0,0,3
716,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,16586,Poland,Machine wash_ cold,Line dry,0,0,4
717,skirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,8318,Denmark,Machine wash_ cold,Line dry,0,0,3
718,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,11519,Sweden,Machine wash_ cold,Line dry,0,0,3
719,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,17973,Norway,Machine wash_ cold,Line dry,0,0,4
720,skirt,"0,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9913,Finland,Machine wash_ cold,Tumble dry_ low,0,0,5
721,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,24","0,00","0,00","0,04","0,00","0,00","0,00","0,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,13665,UK,Machine wash_ cold,Line dry,0,0,5
722,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,15702,Spain,Machine wash_ cold,Line dry,0,0,4
723,skirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,8634,Italy,Machine wash_ cold,Line dry,0,0,5
724,t-shirt,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,14451,Germany,Machine wash_ cold,Line dry,0,0,4
725,t-shirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,35","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,10691,Belgium,Machine wash_ cold,Line dry,0,0,4
726,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,5091,Netherlands,Machine wash_ cold,Line dry,0,0,3
727,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,5423,France,Machine wash_ cold,Line dry,0,0,4
728,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,11076,Luxembourg,Machine wash_ cold,Line dry,0,0,3
729,t-shirt,"0,10","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,11210,Switzerland,Machine wash_ cold,Line dry,0,0,3
730,t-shirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,19366,Austria,Machine wash_ cold,Line dry,0,0,4
731,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,17168,Czechia,Machine wash_ cold,Line dry,0,0,3
732,t-shirt,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,11826,Poland,Machine wash_ cold,Line dry,0,0,3
733,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,17119,Denmark,Machine wash_ cold,Line dry,0,0,3
734,t-shirt,"0,50","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9535,Sweden,Machine wash_ warm,Line dry,0,0,3
735,t-shirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,14496,Norway,Machine wash_ cold,Line dry,0,0,3
736,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9009,Finland,Machine wash_ cold,Line dry,0,0,3
737,t-shirt,"0,92","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,15258,UK,Machine wash_ cold,Line dry,0,0,3
738,t-shirt,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,8989,Spain,Machine wash_ cold,Line dry,0,0,3
739,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,10044,Italy,Machine wash_ cold,Line dry,0,0,3
740,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9620,Germany,Machine wash_ cold,Line dry,0,0,3
741,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,18321,Belgium,Machine wash_ cold,Line dry,0,0,4
742,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,11737,Netherlands,Machine wash_ cold,Line dry,0,0,4
743,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,14627,France,Machine wash_ cold,Line dry,0,0,3
744,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,11738,Luxembourg,Machine wash_ cold,Line dry,0,0,3
745,t-shirt,"0,50","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,19386,Switzerland,Machine wash_ cold,Line dry,0,0,3
746,t-shirt,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,12903,Austria,Machine wash_ cold,Line dry,0,0,3
747,t-shirt,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,6733,Czechia,Machine wash_ cold,Line dry,0,0,3
748,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,14591,Poland,Machine wash_ cold,Line dry,0,0,4
749,t-shirt,"0,23","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,74","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9984,Denmark,Machine wash_ cold,Line dry,0,0,4
750,t-shirt,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,7084,Sweden,Machine wash_ cold,Line dry,0,0,3
751,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,19706,Norway,Machine wash_ cold,Line dry,0,0,3
752,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,5053,Finland,Machine wash_ cold,Line dry,0,0,3
753,t-shirt,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,8518,UK,Machine wash_ cold,Line dry,0,0,3
754,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,8685,Spain,Machine wash_ cold,Line dry,0,0,4
755,t-shirt,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,6086,Italy,Machine wash_ cold,Line dry,0,0,3
756,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,30","0,00","0,00","0,05","0,00","0,00","0,00","0,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,17348,Germany,Machine wash_ cold,Line dry,0,0,5
757,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,32","0,00","0,00","0,05","0,00","0,00","0,00","0,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,8429,Belgium,Machine wash_ cold,Line dry,0,0,3
758,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,6314,Netherlands,Machine wash_ cold,Line dry,0,0,4
759,trousers,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,18181,France,Machine wash_ cold,Line dry,0,0,3
760,trousers,"0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,49","0,00","0,00","0,00","0,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,15811,Luxembourg,Machine wash_ cold,Line dry,0,0,5
761,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,14513,Switzerland,Machine wash_ warm,Line dry,0,0,4
762,trousers,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,12024,Austria,Machine wash_ warm,Line dry,0,0,4
763,trousers,"0,30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,18","0,00","0,00","0,24","0,26","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,19762,Czechia,Machine wash_ cold,Line dry,0,0,5
764,trousers,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,9225,Poland,Machine wash_ cold,Line dry,0,0,4
765,trousers,"0,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,13158,Denmark,Machine wash_ cold,Line dry,0,0,3
766,trousers,"0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,37","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,11503,Sweden,Machine wash_ cold,Line dry,0,0,3
767,trousers,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,17228,Norway,Machine wash_ cold,Line dry,0,0,4
768,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,97","0,00","0,00","0,00","0,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,12225,Finland,Machine wash_ cold,Line dry,0,0,4
769,trousers,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,15913,UK,Machine wash_ cold,Line dry,0,0,3
770,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,95","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,19823,Spain,Machine wash_ cold,Line dry,0,0,4
771,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,16865,Italy,Machine wash_ cold,Line dry,0,0,4
772,trousers,"0,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,5543,Germany,Machine wash_ cold,Line dry,0,0,4
773,trousers,"0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",1,0,0,NaN,18609,Belgium,Machine wash_ cold,Line dry,0,0,3
774,trousers,"0,80","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,16385,Netherlands,Machine wash_ cold,Tumble dry_ low,0,0,4
775,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,16681,France,Machine wash_ cold,Line dry,0,0,5
776,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,19","0,00","0,00","0,00","0,04","0,00","0,00","0,00","0,77","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,17333,Luxembourg,Machine wash_ cold,Line dry,0,0,5
777,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,16667,Switzerland,Machine wash_ cold,Line dry,0,0,4
778,trousers,"0,57","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,38","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,13733,Austria,Machine wash_ cold,Line dry,0,0,5
779,trousers,"0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,19714,Czechia,Machine wash_ warm,Tumble dry_ low,0,0,5
780,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,18","0,00","0,00","0,00","0,00","0,00","0,00","0,16","0,00","0,00","0,00","0,01","0,00","0,00","0,00","0,40","0,25","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,10477,Poland,Hand wash,Line dry,0,0,5
781,trousers,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,46","0,00","0,00","0,00","0,07","0,47","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,18258,Denmark,Machine wash_ cold,Line dry,0,0,5
782,trousers,"0,95","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,19796,Sweden,Machine wash_ cold,Line dry,0,0,4
783,trousers,"0,45","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,12337,Norway,Machine wash_ cold,Line dry,0,0,3
784,trousers,"1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",0,0,0,NaN,5252,Finland,Machine wash_ cold,Line dry,0,0,4
